title,date,year,link,media,reporter
Is America Ready for Sex Robots? A Neuroscience Lawyer Says No,"Feb 12, 2019",2019,https://news.google.com/read/CBMiqgFBVV95cUxPLXBMNTh6VUpTdjY2Rk9nR1lkeGtMVEdOMjY0aXY5cXd1Zm1tc29fSmlEZE9DZzdUZmZ5RE5sV01YMmFlQjZQdVhJUDJmV0VBQzJKanRjaGVuVTJhR3M0WEFRWlNqS0tmN0VNSmlzd2ZGdlhaQnNoWFk3ZDVOWEJoWmxUa3pwYjBjTHhSZUlCODJZdXN2VzFuRlFZLTNLWnA5Q1VJNDhCTFN0dw?hl=en-US&gl=US&ceid=US%3Aen,Inverse,By Francis X. Shen
Star reveals her own lifelike ‘sex robot’,"Jul 31, 2019",2019,https://news.google.com/read/CBMi3AFBVV95cUxOQmMxUlJSZlpDZ2t1SFpVZTFTNlZ2bGNLbl9xd3hxUC1SbU9ETWE5Tm9YbzNObmJ2ZF9jaWJQd1huYUktLWdoUFdDN0xlLTUydlR4Mk9sVmo4QzdjUW4tdW9wNnZJc2VncUdMZ3BVTTBJUzBjT1cydElTT3NuRFRrVjBHbmN1OW9ldjdNaWhYSUJkZVVEam94WTZWeThPSlZWbTU0azBzQVVuWGw2MXl4QWZiaFgweDItMmNVT2lxRllXY29ySW82bk13VnY5NmJ5Q0VyWTVaVG4wY1dJ0gHiAUFVX3lxTFBvNjlBU1N1R3EtOExOVS0wNjFkV3FKNkUyT2lwT1pqNXRkcFdwX1dvdnh5VVM1OWM2ekpSUmhEclZzd1JLMjVkWllvNG9qQjNUREVTeDBsVWdFNndmUVRGb1BnZXIyenRfTWdzVWxmOUdBUXFETnFCR0NITUpMOTlvOGJ3ckNiLXNOUk51ZjdoQjZDVm1EM0lIejJONGlmaHYxcnYtb2hDamljOF8wSzZkd1pXUE5CZzhwaFM3NmFmbFdhVGhHbDhoWTZTTnhoUVJ4UmpNSDgtVVZ2M2R0R2Zlbnc?hl=en-US&gl=US&ceid=US%3Aen,news.com.au,By Claire Spellberg Lustig
Sex robot ‘takeaway service’ lets pervs rent USED dolls for £180 a night – and they get delivered right to...,"Apr 4, 2019",2019,https://news.google.com/read/CBMieEFVX3lxTE1IZFFRQTJ5VXNtRndkZEI2c3lqdjNMeFkwdDY1RGpDYlYxcmdYX1FObExxN1RmTUdpVEd3bUYwbFZQVk9OZnlhRlpwaUtGXzFpRGZ6Zm51dC1YQjlDTHB4REJTc09PLVJLZkF2ZVNLcVZ1el85WE1nVtIBfkFVX3lxTE05UXNhR0hOOGhPQUJEVmFrMjgtblpNNEZqWGFUM2N4enNaU3BSd2d4ZThVTUpOMUdLcVBIZDNGSGhyU21Way1veEUxaERrcTdoVGhKSVdRX0ozZUw5NW9KaEQyVkZ5a3ZOTHdNNlRwSjhKVjJaTDdjTVRNckZpZw?hl=en-US&gl=US&ceid=US%3Aen,The Sun,By Sean Keach
"Sex robots create a lot of questions, including this one: Does it count as cheating on your human partner?","May 6, 2019",2019,https://news.google.com/read/CBMi5AFBVV95cUxPcDcwNk1CQ0xwVmdJdFY3QTJWcVBFc3ZRdEFYQWFrcTM5R3c5UWlPQWtBMll4ekZsWUE1ZUprcHd6N05pY3N0dlNreTlfTDY3SmRGVURuMlNENWlZWkR2QzJyN2lyck50ZHJTYzZDcmZuZnNOeUJCenVvcVY2MTdWaXdDbFgzTTB1ck11eTRuckVDaURyYy1qVmwzUGVpZy1rbExPU2U3UW9HYXhJUUhhWi15bFpoMzVzSEpOdC1qVU1BX3ZIT3B3TTVGaFZlRGdaaUhReXhLZjdWSlVENmcyRVJKa2U?hl=en-US&gl=US&ceid=US%3Aen,Genetic Literacy Project,By Mark Wolverton
Sex Robots could be hacked to become killers,"Feb 27, 2019",2019,https://news.google.com/read/CBMiiwFBVV95cUxQTi10VFp6bFU0dFhkYmQxNDdGZFdVQlJKb2wxSlNEaTBpOVRuVUVUVkZmd2g1Xy11YVlSak02QS1vS2NJckVkLVBfMG1BMWhOYTdxUlV4R2d3YjhtRk01V3prbUtJUzBRa0doZUVEMWM2d2plTVZkdXo0MHVILWhQMjg4VDgxM3hWMlRV?hl=en-US&gl=US&ceid=US%3Aen,Fudzilla,
Perspective | Our robotic pleasure tech won a big award. Then they took it away.,"Jan 17, 2019",2019,https://news.google.com/read/CBMiswFBVV95cUxQVG16bnFZRTZKTVk4MUY3bWFRUlg2MTJBVTdTbEZ3Y2NDM0hXa045YnM5S1lua3Z3d2pWSnFTZzhITUgySXhyZnA5VURsOVp2aHpXNmE0SUwyUTZLc2ZSN2NKLWZEQWJHOFhkbTU2Tk1ZazFscHVwejVYVzB4NmpnTmIxcDdJVVB0QUJaMjdBbEY1RTVYN0RvYVFOeFZ4MDFxWUlfQWpkbVBONjNGcFljV2x5dw?hl=en-US&gl=US&ceid=US%3Aen,The Washington Post,By Lora Haddock
An Imagined Future Speaks In ‘Talking To Robots’,"Jul 19, 2019",2019,https://news.google.com/read/CBMihgFBVV95cUxOT0xOdTRTeHlrTmpOVHJmLUZfOExkeVFmQUtRd2lwdlBGR0gxQkl1SW5ySGFJUi16dHVJbk41bm9zSy0tdVBWYmh1ak9nZFR2dEFuUmFlckxKb2lxTWI0amwtWVNETDFuS0dtN1Jsak5ET2JERUZ5U1lCdC14MXhfaGg3dXJSQQ?hl=en-US&gl=US&ceid=US%3Aen,WAMU 88.5,By Adam Frank
"Sex robots are coming, with a host of concerns","Jun 8, 2019",2019,https://news.google.com/read/CBMiggFBVV95cUxNeTg0dUhiUWhxM0pQTHU1dlJRMEtZY2RDVUdfUlB2VTNhSEEyZlRoMXBDdHNpSE9kMUY5eU92N0VKT1RtOXN6ZkttZ0FPZmhMRDhISHB2MnE3YTlsMGRZVWNUaE9KT2xDRjEtdFNNOUdxeGEwSnY4WHFxZTMzcl9tMVJB?hl=en-US&gl=US&ceid=US%3Aen,Asia Times,By Francis X. Shen
"Sexbots, Feminism and the New Frontier of Sexuality","Jun 17, 2019",2019,https://news.google.com/read/CBMiiAFBVV95cUxQQXQwUVhuQXdnMUxjQW1PR2liV3NSYi0wRTZ0VVEtdUJrY3FYUklDVlJwVHlXVXNqQ0dRc245TjZORUJVbU8yU1hraVItdG8xR3VTakJpaG9idThHU3VaRVN2SlpLbWRWaW0zOXpkNVpZVWQxMGpzOWZBZy1NX2MweXl5cUlIbHZo?hl=en-US&gl=US&ceid=US%3Aen,Meanjin,By Lauren Rosewarne
"‘Used, bruised and battered’ sex dolls swapped online","Jan 29, 2019",2019,https://news.google.com/read/CBMi0AJBVV95cUxNWUpfOXhncVEwZ09adDd1Mk04a2pwdEpkZnRaZWxNN2pvaHhrU2lCcldCLW15NlJvZlQ0RFR6LTNqQ1ppdXpjWjRQeFNZd3RXU3BoUm9sLUpHOEw3TG5WLTJMcmZUMVFxX0ZTLWJIZHRNUmczZFdNMDJpM0JwVnkwTTBHX0NTV0d3bmVLVDlrS0s2RXJJLVJEYTZ1UnY3cGczNXNmY0poS1dzbXphb3J5WVhzMHh4QXU3d3FJaVpXRUhCN0F2Y1F5dkVRd0xkU1p1Vm5faE9JU0ZXemRDbXVtSDVrMEtCc05GVGNWWl9yUTYxbnhiNmFUcEUzd1lPTFV1Rkx6cVZlVnI3STR2WkI4cWRFOVJ3V1Ryd2gtTGpsdjBfbEtLWjdZcnFTMmluNGpZZlR1OUtqd0IwVHZ6VmJFRHVmRXdMY0ZSQW9sY3VHT0Y?hl=en-US&gl=US&ceid=US%3Aen,New York Post,By Sean Keach
Sex robot reviews and ‘unboxing’ videos are latest bizarre YouTube trend...,"Nov 28, 2019",2019,https://news.google.com/read/CBMivgFBVV95cUxPMFc1WWUzc3dNMjduWE1FREhZX0lyQXRXZ09QUHhaYXE0VlFRQnpXZ2VKekZZeFZfOThzSndyc1BMSzBzNGVCYXNBaUZSWTlmbFBNTGVzMmV5WEM3azBQYUpCTy0wN25nRzY2SUFHU0dYOHU3WnhoRTh6enJhZnQ1MmFIQnJsSjZkMVhZUlJuTGpVVjBHX3k1Znp4cTNnV2R6RW1XdkRuamZhcy10OWJXWXRlUng0QkdpNFUyYS1B0gHDAUFVX3lxTE4wS0hCNkU4aV9UWTJVS3BmU2ZoMEdPaFpia2FTa2JLWjQxVHEzVDg0eW02dk9LNkRMelNvVDM3c3JQajBQdVAyNGNyLXluZ3lxdVFpaDhtMjBmTG85cmlJUnFGbV9ERl9IeVNsM3BwYmpBeGZDUm1OczhoQUtRQmtCel9RVEQ3Z3EwWE9rVHlfa1lkS21xbUdVZkR2VWlXV3lkejlZRVg2OU1NZlZZV3dyWl90UDNXbk1BRVBaT3VLWk0zNA?hl=en-US&gl=US&ceid=US%3Aen,The US Sun,By Charlotte Edwards
SWEDE & SOUR: Feminists want 'dangerous' sex robots banned,"Feb 21, 2019",2019,https://news.google.com/read/CBMikAFBVV95cUxOWFREYjd0dm9CV3AzdDBHaHdQZnlOVmY1bmdSMjNUc2YxM1l0TS10Zm1vandDVlJibS0yd1RRZ0FKS1JRR3BOZGhscnNXNVFSeWpZd3liQ0hQTmtpbndRQ0VUeF9sVHIwR0RNQUZTV0ZpSW40VHdTMTNSU2ViQnpZSlFNMFFNY0JIdnVIcWJoYVQ?hl=en-US&gl=US&ceid=US%3Aen,Toronto Sun,By Brad Hunter
"Pizza robots. Pet robots. Sex tech. CES 2020 will feature them all, and more","Dec 29, 2019",2019,https://news.google.com/read/CBMinAFBVV95cUxQVjV1SjU5cVp4cUxxc2RWOTZkSE50VWlwYU5PVU5Ecmt5MjhwanpZU01UY3FmVUZWakRJdE9VcFoxT05Zd1BqekpEY2VFXzZFN1lmNlNJYnoycUx1MXVabEhGczcwcnA2UV8wbmFxTTdYSFdzcHVIRzBaSEFsTnRYcUItZVRPVzNSeGNzOXpqdDcwWThVZ1ExRVNYQms?hl=en-US&gl=US&ceid=US%3Aen,CNET,By Katie Collins
"A Novel That Riffs on Sex Dolls, Mary Shelley and Brexit (Published 2019)","Oct 8, 2019",2019,https://news.google.com/read/CBMijgFBVV95cUxNUmlNOEVCWGxkRHhLb3V0eHIteDNRaUFBVjNwcXhvZlAwMTlzeTg2UnBfdXVqS3czeVI4M0VqQlJ5ZVdwTjBMT0cxSzJ4RkdESFZhUXVvUnNpR0R4TmFleTh5cGFmRDZZZWNDVldBUU9ud3JydXJ4R0dEU09PdHZ4bUJGMW1TUXJCcUxZdHl3?hl=en-US&gl=US&ceid=US%3Aen,The New York Times,By Sarah Lotz
"Humans, sex and robots: integrating technology into our sexuality","Oct 22, 2019",2019,https://news.google.com/read/CBMiZ0FVX3lxTE9ENGtsVWFDTkZ2RjNhQklWRmg0RXhnVVZvZG1PR1BNekRodEhjWm52RlFKVHFMdzFPZnRVbDhTNzd5WkNaSlhPZFl6ek1IR3dRQnkzMVZmSE1qb2M2Z3JrOG9lWXRuUFk?hl=en-US&gl=US&ceid=US%3Aen,The Concordian,By Virginie Ann
Robots with benefits: How sexbots are marketed as companions,"Nov 14, 2019",2019,https://news.google.com/read/CBMigAFBVV95cUxQcktzbFRwVXo0Mm40LUxhNXQzN3NZME1vRkl0VldFTVpLYnlqUklHbHNrekduNnNfNDd1VHA0aEV5d3dTbGpZbUNpeDBacVZLb3ZEUi01UFZPaklaUUZSU0g0cEhJZ25KRXY1N1BUQ1lFM3FmeXpwdWp0cUhHdlRrTw?hl=en-US&gl=US&ceid=US%3Aen,Tech Xplore,By Fiona Andreallo
Whitney Cummings talks #MeToo and debuts her sex robot in ‘Can I Touch It?’,"Jul 31, 2019",2019,https://news.google.com/read/CBMiiAFBVV95cUxOY3JPMFBSLXBFV20zQzRrUmtON0NsVVdTdUNCYjlQaWpYVGN0djdCVG1aNWVlV0ptdUpBU3VzQ3lTa0l6VE5oMzk5TnpTbzAwaEdjcW5VY3gyeVRVMVZLOWVBREJoZFl3QWMydkw5Vjg0OVRhUEJ4YkF0TVJENWRTTVctVkc1MmZK0gGOAUFVX3lxTE43dXNocGx1M2lScVFLVWlyVDVWM1I0bWQwMGt1cWRMWExWZlBjUG01elgtMnRMeDdGUkN5Xy12SXJwNHZIUjktRzB2Zlp6TFVFXzVYekViMjNhd0ZZeVQ0d2dxbHZ0ak90dFh4cnpKQmdvRXk5dnlJT1BiVGVTODY4ZzlxWHZ3ZjFmdl9OSnc?hl=en-US&gl=US&ceid=US%3Aen,The Daily Dot,By Audra Schroeder
DIY Sex Robot Looks Suspiciously Like Fridge With Hole Cut In It,"Apr 15, 2019",2019,https://news.google.com/read/CBMinwFBVV95cUxQZFl4UGN2OFd1SkZDME1pT0dhLTVKVVQ0TGNyV0NkTml3Ull3VG9SNU5XQ3VyeFkzRzkxSnBscWtKeklveTlKRjQyb0N6WU5qVUFjbnZpYXlSZ2tPSjhvUkJEWUVzd1dBTkNtcFdOUjlXZzNnN0hLT2lrbEUyakhQSEZuYWZiYzMweW5uSUxrS2d3Tzhna3dTNXF0Z3pZLTQ?hl=en-US&gl=US&ceid=US%3Aen,The Hard Times,
Sex Robots and Love Machines,"Feb 14, 2019",2019,https://news.google.com/read/CBMiXkFVX3lxTE9WT3gxaVN3Yk9WSEZZaXVnT0tad3lGZlE1NmVkVWEtODJsV1pqYkp4ZG13dDN2eWNzeS0wNklPQjdZSFlaOEkzSEwyb1Y1c2JZbWhFR195ZmdZanZ5VGc?hl=en-US&gl=US&ceid=US%3Aen,IAI,
WATCH: This Swiss brothel employs just sex robots,"Nov 12, 2019",2019,https://news.google.com/read/CBMinwFBVV95cUxPOEYtcGxERFJUeDJ4WjNuMWJ0X1N0NXNiQXVucEF4LVJQTDZ0ZEpKNzFSN1BlT0F6NFRWTzZ4aWhMc19kTnZQdWw2VTlNQ0F6aVI4NmZvM0hfNGNobVItaDJ2V0NPSmNrbXRSUFpwZ0wtaHZYVjZEWGRGNUNoWlZzckxUWnpWU1R6clNqX1dMOEJkNGF3bzBiaWtNUG5UNDg?hl=en-US&gl=US&ceid=US%3Aen,IOL,
"Humans vs sexbots: How one woman decided to fight back, painfully","Mar 8, 2019",2019,https://news.google.com/read/CBMilAFBVV95cUxPZVdPS3Zfdl9RczdsNUNBMlNGUnF4dmdIT3VVLWV0XzNHVktJVzFIVlV6Z042ZENpNFVsUWZyZUZUWkFjQ1hBLVJ6aVBLWExiUzN3UjVyekFuTHkwSFcxeUFFclFvcWFmVlR3ZFZZVGp4NFdZdWV3a1BTNmdoTGlvQlVQRTFuR1NzRERmUnc4N0Z2aW9v?hl=en-US&gl=US&ceid=US%3Aen,ZDNet,By Chris Matyszczyk
Jeanette Winterson: ‘I did worry about looking at sex bots’,"May 18, 2019",2019,https://news.google.com/read/CBMihwFBVV95cUxPUjJIVVhuNV9DMnp4Q1RoOFIzX0UySWNDdWtIZ2IxYk9vOHQ0UlVpQ3FLQjlwb1R6WHNCLUl4MVpZSGtoRU9ndEQ1MWY1b0pXZ0dYdGJZR3djUVdUdmx2QTI1ell2YUU5cGZ0ZkRwWHZGNElXWFZvZHRaN3hXNHdGNkFBSFkyZ2PSAYcBQVVfeXFMT1BGYVRPVFpzNlVMeElZaG5sNXhINmRsU1VIMnM3NTJwRFlobjlmcnNmTmd0LVA2Q09iT0hIZEdlUFJ0NU5pWkJraUl5QVlZRXFsV1FncU40Tk1SMGhnNWdQVk5MdEowYWRuSWJteUZrdmwtTUQxSmEzOU45eWVZYjFnaUNaTDFF?hl=en-US&gl=US&ceid=US%3Aen,The Guardian,By Lisa Allardice
Sex robots with 'coding errors' could STRANGLE you in the act,"Aug 26, 2019",2019,https://news.google.com/read/CBMijgFBVV95cUxNdm9iOVRxTC1uRk52eEpKYmllek5NMVVmSWhkOEdBM3Rld2NBT1NiMmp6azNIbG1lS2RmTTFVcld1X2szU0Jqb25yUnBWLVliSm81ZnA4eHhKNWhyeGZXS3ZqclJhOU5UTkxvQlktTURnc1NMMVBnZzcxVmxqdENzeHctRElXVnZWREhWRV9B?hl=en-US&gl=US&ceid=US%3Aen,TweakTown,By Anthony Garreffa
Meet the nonprofit that’s already fighting for the rights of sentient robots,"Apr 10, 2019",2019,https://news.google.com/read/CBMipgFBVV95cUxNOFM5MVRac2hCdDA0Z3BNRFY4SVhFNGttVnJGTTh3Sld0OGZlYmt4VXk0dGE2Z1NyeERMZjhnMDIxY3lKRENGQ3FaZUdrekVneENDR2ZuT2ZaTWVpeUZtLTNzeGRzLThud0pFY2UyWmpDNjJ6c0hVU0p0T0QyX1dRZ1JuNHBMVkVEX0RpNExHZURwUXc1aENyYXo3eXNVTFFYQVJRV2F3?hl=en-US&gl=US&ceid=US%3Aen,TNW,By Cara Curtis
"Lifelike sex robots that walk, talk and 'breathe' could soon go on sale","Nov 1, 2019",2019,https://news.google.com/read/CBMid0FVX3lxTFB2aVpqd01NLWhzb3pwVkFvOEhWT3lqak50aXB5ZUdBTW5iZVExeVU0RkFOOWJ3N3U0TXdMdmZYaTJOaVVQZlNwRjRfU2p3T1dIbjFOa05oRWdqMGZseU5iVk1RLVJxcGQtMDk0UV9adE9UTGZXR29n0gF8QVVfeXFMTVN2b24zWmxXTlhqNjJBdUZpQmtYVVNLWkdtVm1MT1FPZ00xVmZ3NThGQ1NhX0Y1UFUtczBXV0pPaVJvbXBpN2ZvaXZRS3V3MTA2cTZqcEF6QnVCZ20ySUpneFo1VXUtYmtWT3hpdlJXd3FXZW9UMUFyOFYtNA?hl=en-US&gl=US&ceid=US%3Aen,The Mirror,By Shivali Best
Robots and virtual reality are the future of sex,"Feb 11, 2019",2019,https://news.google.com/read/CBMivwFBVV95cUxOLVpzeUF2TWhNZnRHUVhyQ1RROUxLUmc5R2V0b0N4ekRuVjhrUEpqSTZ0UWpDYVU2U01jeHdNakNOcHlWTHBKWG5vSVVoY25NQko0QngzWGpCUGJCSkNpVUZIdEoyaUE0QTlmUzlZR2lnLTlmRHNnQmR3V21URzk1bFVqRXFTSC1zNmJtT3I4LUNUbEozS0J1bUxENjV2LUtXbkttSjNIUHRIckZyaWNkYzlSQkI1WEZ5cjgyQkJIOA?hl=en-US&gl=US&ceid=US%3Aen,The Independent,By Neil McArthur
"The New ‘Westworld’ Star Lena Waithe Isn’t Afraid of Robots, Or Much of Anything","Jun 14, 2019",2019,https://news.google.com/read/CBMiugFBVV95cUxOTkZvQXFxcGE2S2o2bmdhSHRhS1pFWHRjdkhKX1U3Q0lmSVpUS0ROWGJEQ2MzYzFsWEFzaTJWSnBLdnl4VFJNRFpUMnFWOGpfYzVyX1ZLdVFFWExZSGdWc1J2dE1keWRuSU1JQnNIaHhFdlZ3ZEhQdGhHanhVeGNLZmo3UjJjX3FKZzRXd3hJNkQ3amV3YzRycjlkU2RCN0tyeFVETkctX0VTRGk4U0dlNzdWSkRzQnFvU2c?hl=en-US&gl=US&ceid=US%3Aen,Interview,By Sarah Nechamkin
"""Soft Science"": The strange robots that we are","Sep 22, 2019",2019,https://news.google.com/read/CBMidEFVX3lxTE1FVEZWUXd6cElaVFNIWFQzckczVFRnNjRkc0RPT3JmSm9zcUlZM1Y5MzBqUml4SUNBMnA5MnNLU1pYb3FibXBOSTJ2Y3JacjRueTJiS0h0NlhNOTkxdEY2UWJsQTJ1SlJfMTI5VjdBM2w1ZTh2?hl=en-US&gl=US&ceid=US%3Aen,The International Examiner,
"Sex robot owners swap USED parts and sell ’bruised, battered dolls’ on creepy online forum...","Jan 29, 2019",2019,https://news.google.com/read/CBMiiAFBVV95cUxPbjV4NzFxWGV3czRhRkUxdk5HZEdrQk9YRTNLdGJpWndnZWZBZGVXTVRHbTU3d0JwazBmTHZidjZUamR5bFpNNjNhN3VWcnhvbEFlWlgyZXNoeDduaXFaOGFxR3BqcjVsZUl4WWJpMUV0b2ltX0pWbkh1Z29NMDdCYndtLTQwZTVo0gGOAUFVX3lxTE8wMjg0TGhxT1VMbVMyampHNFFNSUZkcVZfOVRhTUFHeDUyVXp2cHZmU2pQdUlpaGdyZTdxSjYwVFlxNDhCWkk5V0RxakM4NFZaU1NWWkdHcjNsZjVUM1VVdDN2THA2c05XeEROSkNOMGNrT3pHNGFnTUdHNm5PX210Q3dFTk4xTUd5Qi1aNWc?hl=en-US&gl=US&ceid=US%3Aen,The Sun,By Sean Keach
"Sophia the Robot Says She Doesn't Have Sex, Confusing Creators","Nov 15, 2019",2019,https://news.google.com/read/CBMieEFVX3lxTFA1czkwNkZVdTgxOVpvWnJkUURnamlsbUd2OThxcW5yZTBiX3lqWlhuRGUtOXBuMjNyNWhPMVhhc1dwbW1taEVscE5mYmFvWVVVZG9fS3c0U0RNZjRwWWduYUw5LXNfUU94Vk91azVBVGs0QnNQRVlSaA?hl=en-US&gl=US&ceid=US%3Aen,Futurism,By Dan Robitzski
Mechanical Sex: The Relationship Between Intercourse And Intimacy,"Jun 14, 2019",2019,https://news.google.com/read/CBMiqAFBVV95cUxNbVhWNVR1WEtjUEhobmU0bGxhTDVnR3Q3dXFFbUZiOGU3aG9FNlpjVFhJZmpUVWw0ZjlFcmFTbjRoQnJENk9EdUpOcG5mMGJSWTFETGtrcUhWcTZ3OXdsQmFzbF9HRW1OSGpabnJmSUNNZTlhanlETHNYeTlwdEYzeFgzNk1xUlAtV29aYXJLUXBnWGZmT3JyT2s4bDRkQUxVWWRDQU9reWM?hl=en-US&gl=US&ceid=US%3Aen,NPR,By Shankar Vedantam
Why This Woman-Created Sex Toy Is Causing So Much Controversy,"May 7, 2019",2019,https://news.google.com/read/CBMiWEFVX3lxTE80TEU2RWNMS1lRXy00RFE0bTdWaTFiNnZ4bnFfNWlzR010a29xb3RTbHFRZlZBXzlWTzloWmpISzRVLWJlZDNMMXNTQXItMk5fWlJSdmhjbEM?hl=en-US&gl=US&ceid=US%3Aen,NYLON,By Alley Hector
A journalist claims Jeffrey Epstein told him he funded a robot named Sophia,"Sep 15, 2019",2019,https://news.google.com/read/CBMioAFBVV95cUxPbmJFYkstZmF2Tnc0b1F1YmM3NElCdUVyUzRpYTRheENwMV9uSHhmWDJzaU1mNm1KQ3RnUGdlYmtfbGNhN2JzelZkNXdkdDh3dEJzTlo1WDZzMWMtZExBX21QdW03OG1mSjN5MWNIWkdBa2ZFeFhvMjctOG4yY0FBOXloeDVLYUNjNEtsWG80d2h1WTdQbTBrMVFPcGhpMTdo?hl=en-US&gl=US&ceid=US%3Aen,Business Insider,By Kat Tenbarge
"Doctors ‘could prescribe SEX-BOTS to patients to treat sexual health problems in future’, expert claims...","Jun 12, 2019",2019,https://news.google.com/read/CBMiiAFBVV95cUxPUHp1NGw2THFaYlE2clpwNkZaMmlpRHM0QzVvV2ZPWFFFMzVLOFJkUTJyeUREelh3NzR2aDBhVHg3NDZqWW42RGpJNVdYTUZtUHU2Yzh1bFB2R0RVc1lzbEpwaUNEelVaQ2s2TE5LUkxmUHB2ZzMwTUNtU3ZONk1lZ1hNVUVsVExZ0gGOAUFVX3lxTFBFdFRKYVlveEZJMDhMUEpEY1pXUmRjNTQ5WkpHeGQtRXNsWGFPcmszcXpnTE5sNWhfOEFJS3RVaDgzUlpEUGVIV3ZYLTFvWkZ2NDBwd1pxLXFwQmJYLU5YdWxSdTlKVlJEWDMyZl9WekxhdS01RHczSmFzUm1xREZJZGstRWhKUWxUOEdXRUE?hl=en-US&gl=US&ceid=US%3Aen,The Sun,By Sean Keach
"Customised female sex dolls: Some UK women spend over RM80,000 to get their ‘dream match’","Nov 19, 2019",2019,https://news.google.com/read/CBMigwFBVV95cUxQLU5rX0RxU3NOandWVjliU1lRZmtPS3pHLVJZTWtzcjNXdjB2RG00QUx1Q1lIMGs0TXlrWjhhckpqLVVYZkh2RVlYMGNrUmR1VEZzUjRXY1BSOWM0Z2pvczduVmlldWw3b3B6UlVScS1RaktnZTdNRGhaY29idGZ1ZVJuSQ?hl=en-US&gl=US&ceid=US%3Aen,Yahoo News Malaysia,By Milad Hassandarvish
Union of man with Machine,"Mar 2, 2019",2019,https://news.google.com/read/CBMiggFBVV95cUxNblpxWmt4bi1JOWVvUlZiaFZ6cGptZXEzR0FuaGlMeWJ4UnRvOHR3QWxDWEt2UFJkaW01Q1lJeHpWVHVHeE9MSjNWbDRWdXpUSm8wcVpjRk40N0MwdGRvLUZuYjdObkdDU283VDhyZVlDVUxmSXBRdzgydW1uVmczclVR0gGHAUFVX3lxTE50dk1rTlZDeWxBMlBqb2NkeC1VR1ZVd1g3LUQwLWFYVU90XzBrTTdPTEhKcGd2Qk93bEJOZ00xbHlHS3JxaTdlaGVKSkRpNjlPSFJZZjNOT2x1aTlReVNRZWlfWmZFQ3RSajZvZmdqb0VxY2RoNWl1YWY0dGQwbG9PN3JTS1JrMA?hl=en-US&gl=US&ceid=US%3Aen,The Asian Age,By Naveena Ghanate
Why should my robot look like me?,"Feb 22, 2019",2019,https://news.google.com/read/CBMickFVX3lxTE52cXkyc1pzbmhWLW1NaGY2NEZPdUZXRDcwTzE2Um9ZUkVSbmpGc2xta0lIanZnWFdoeFo2SUlfQklCUkJrN0k1engyMUc0dFVtX0VhZGtzRHRzWDYyd0VOdkx2cC1xZlRNcHRiVlJleFlCQdIBd0FVX3lxTE9meDdyenpWZHRlQTEwcjJCNW5tdHBGTFhteXZ5ZWh3dktXMTlRNmFqMi1TVC1RdDJKX2tQaWJWY3lOM0lNYnktOHhNaGtteXNrTUloNDEyMFV3NzRDSFRYdWZRUzBoWHYwcVdTRW1Na1BpZTJQY28w?hl=en-US&gl=US&ceid=US%3Aen,The Sociable,
Why Do People Bully Robots?,"Jan 23, 2019",2019,https://news.google.com/read/CBMiQ0FVX3lxTE4yT1BDZUdSWEFCM3pUa2t1WDY4NW1wZXlkelNiVDBuM3RRMTlPV2xxU185eGJsRTI4NG1xTko3Q01oTXM?hl=en-US&gl=US&ceid=US%3Aen,Edgy Labs,By Sumbo Bello
"Sex robots could suddenly malfunction and attack their randy masters, expert warns...","Aug 26, 2019",2019,https://news.google.com/read/CBMif0FVX3lxTFBJSW5nRWUtUzZ2WGtGNVFBeTFZV3BzUC1NU1Rzd0p4ZmRnRFJ1LURfMV8yV0RocTh4VXNhQnNjOEQtdGQydzNRRWgtWVE3S0V1T3Jkbm41SXZjWXZOUGFfWFdHdjJMQ21ONEtmZmFoZ0RxRUFDZ2xYS012N3cwdGfSAYQBQVVfeXFMTUFyc041RE5EOGVEZTFaNEMwbnY5TjV0V3BCZGtDdE5oNVM0MENsMW5IbVhCYkZnOW1YRDU2VzgyVnpUQzY4YmRSRFZXTUR6X1RrQ0hCSTM3OWUzc2NZWXNqLTA5VU5WNU1FZTFXNjZUeEhiTWJGQ3h3cHJQbVBlSzNYX0l6?hl=en-US&gl=US&ceid=US%3Aen,The Sun,By Nika Shakhnazarova
The Buzz Cut: Whitney Cummings’ ‘Can I Touch It?’ Debuts Her Sex Robot,"Aug 3, 2019",2019,https://news.google.com/read/CBMilwFBVV95cUxQT3VaUVoyb3hnYi1DOHJPZTBNV2NhMHZJTDVDa1lCXzlPc0VlSTdVVkdBajJCRURiQ2steXgtMEdxMzJLcDc2dWNYbVZfLTloYVJfS0NEb2R4NmpYeEgtdEh4cFBiaWNRSi1GOEZsWGZicUprU095b0dtSnZENDZZRkwyd3JFT200YXNqem5ma250WVlacndV?hl=en-US&gl=US&ceid=US%3Aen,The Swaddle,By Rajvi Desai
